Node	CRUD	DataFlowValue
r19 = $r95	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95]
$r44 = virtualinvoke $r43.<java.lang.StringBuilder: java.lang.String toString()>()	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43]
$r104 = virtualinvoke $r102.<org.apache.catalina.util.URLEncoder: java.lang.String encode(java.lang.String,java.lang.String)>($r103, "UTF-8")	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, $r102, $r103]
$r232 = virtualinvoke $r231.<java.lang.StringBuilder: java.lang.String toString()>()	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214, $r215, $r216, $r217, $r218, $r219, $r220, $r221, $r222, $r223, $r224, r225, $r226, $r227, $r228, $r229, $r230, $r231]
$r198 = staticinvoke <java.text.MessageFormat: java.lang.String format(java.lang.String,java.lang.Object[])>(" <td class=\"row-left\" bgcolor=\"{13}\" rowspan=\"2\">\n  <form class=\"inline\" method=\"POST\" action=\"{0}\">  <small><input type=\"submit\" value=\"{1}\"></small>  </form>\n  &nbsp;<small>{3}</small>&nbsp;\n  &nbsp;<small>{5}</small>&nbsp;\n  <form class=\"inline\" method=\"POST\" action=\"{6}\">  <small><input type=\"submit\" value=\"{7}\"></small>  </form>\n </td>\n</tr>\n<tr></tr>\n", r144)	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156, $r157, $r158, $r159, $r160, $r161, $r162, $r163, $r164, $r165, $r166, $r167, $r168, $r169, $r170, $r171, $r172, $r173, $r174, $r175, $r176, $r177, $r178, $r179, $r180, $r181, $r182, $r183, $r184, $r185, $r188, $r189, $r190, $r191, $z9, $r193, $z10, $r195, $z11, $r197, $z12]
r249[6] = "-"	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214, $r215, $r216, $r217, $r218, $r219, $r220, $r221, $r222, $r223, $r224, r225, $r226, $r227, $r228, $r229, $r230, $r231, $r232, $r233, $r234, $r235, $r236, r237, $r238, $r239, $r240, $r241, $r242, $r243, $r244, $r245, $r246, $r247, $r248, r249, $r250, $r251, $r252, $r253, $r254, $r255, $r259, r260]
r107 = newarray (java.lang.Object)[7]	C	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4]
virtualinvoke r5.<java.io.PrintWriter: void print(java.lang.String)>($r82)	R	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82]
r249[7] = "-"	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214, $r215, $r216, $r217, $r218, $r219, $r220, $r221, $r222, $r223, $r224, r225, $r226, $r227, $r228, $r229, $r230, $r231, $r232, $r233, $r234, $r235, $r236, r237, $r238, $r239, $r240, $r241, $r242, $r243, $r244, $r245, $r246, $r247, $r248, r249, $r250, $r251, $r252, $r253, $r254, $r255, $r259, r260]
r144[7] = r11	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156, $r157, $r158, $r159, $r160, $r161, $r162, $r163, $r164, $r165, $r166, $r167, $r168, $r169, $r170, $r171, $r172, $r173, $r174, $r175, $r176]
$r261 = <org.apache.catalina.manager.Constants: java.lang.String SERVER_ROW_SECTION>	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214, $r215, $r216, $r217, $r218, $r219, $r220, $r221, $r222, $r223, $r224, r225, $r226, $r227, $r228, $r229, $r230, $r231, $r232, $r233, $r234, $r235, $r236, r237, $r238, $r239, $r240, $r241, $r242, $r243, $r244, $r245, $r246, $r247, $r248, r249, $r250, $r251, $r252, $r253, $r254, $r255]
r144 = newarray (java.lang.Object)[14]	C	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143]
r7 = interfaceinvoke $r83.<org.apache.catalina.Host: org.apache.catalina.Container[] findChildren()>()	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83]
$r263 = <org.apache.catalina.manager.Constants: java.lang.String HTML_TAIL_SECTION>	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214, $r215, $r216, $r217, $r218, $r219, $r220, $r221, $r222, $r223, $r224, r225, $r226, $r227, $r228, $r229, $r230, $r231, $r232, $r233, $r234, $r235, $r236, r237, $r238, $r239, $r240, $r241, $r242, $r243, $r244, $r245, $r246, $r247, $r248, r249, $r250, $r251, $r252, $r253, $r254, $r255, $r261, $r262]
$z5 = virtualinvoke $r121.<java.lang.String: boolean equals(java.lang.Object)>($r122)	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122]
$r134 = virtualinvoke $r133.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r20)	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133]
$r157 = virtualinvoke $r156.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r20)	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156]
$r65 = new java.lang.StringBuilder	C	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64]
$r37 = staticinvoke <java.text.MessageFormat: java.lang.String format(java.lang.String,java.lang.Object[])>($r36, r33)	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36]
r33[1] = $r35	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $i4, $r35]
$r112 = virtualinvoke $r110.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("/")	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111]
$r241 = virtualinvoke r4.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String)>("htmlManagerServlet.serverJVMVendor")	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214, $r215, $r216, $r217, $r218, $r219, $r220, $r221, $r222, $r223, $r224, r225, $r226, $r227, $r228, $r229, $r230, $r231, $r232, $r233, $r234, $r235, $r236, r237, $r238, $r239, $r240]
$r61 = virtualinvoke $r59.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($r60)	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60]
$r89 = virtualinvoke $r87.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($r88)	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88]
specialinvoke $r130.<java.lang.StringBuilder: void <init>(java.lang.String)>($r132)	R	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132]
$z11 = virtualinvoke $r195.<org.apache.catalina.LifecycleState: boolean isAvailable()>()	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156, $r157, $r158, $r159, $r160, $r161, $r162, $r163, $r164, $r165, $r166, $r167, $r168, $r169, $r170, $r171, $r172, $r173, $r174, $r175, $r176, $r177, $r178, $r179, $r180, $r181, $r182, $r183, $r184, $r185, $r188, $r189, $r190, $r191, $z9, $r193, $z10, $r195]
$r184 = staticinvoke <org.apache.catalina.util.RequestUtil: java.lang.String filter(java.lang.String)>($r183)	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156, $r157, $r158, $r159, $r160, $r161, $r162, $r163, $r164, $r165, $r166, $r167, $r168, $r169, $r170, $r171, $r172, $r173, $r174, $r175, $r176, $r177, $r178, $r179, $r180, $r181, $r182, $r183]
$r84 = r7[i0]	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6]
r9 = virtualinvoke r4.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String)>("htmlManagerServlet.appsStop")	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86]
$r178 = interfaceinvoke r1.<javax.servlet.http.HttpServletRequest: java.lang.String getContextPath()>()	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156, $r157, $r158, $r159, $r160, $r161, $r162, $r163, $r164, $r165, $r166, $r167, $r168, $r169, $r170, $r171, $r172, $r173, $r174, $r175, $r176, $r177]
r38 = newarray (java.lang.Object)[9]	C	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37]
